"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","SDA","SCL"
84208,14528,1000000,0,1,1,1,1,1,0,1
84213,14533,1000000,0,1,1,1,1,1,1,0
84218,14538,1000000,0,1,1,1,1,1,1,1
84223,14543,1000000,0,1,1,1,1,1,1,0
84228,14548,1000000,0,1,1,1,1,1,1,1
84233,14553,1000000,0,1,1,1,1,1,1,0
84238,14558,1000000,0,1,1,1,1,1,1,1
84243,14563,1000000,0,1,1,1,1,1,0,0
84248,14568,1000000,0,1,1,1,1,1,0,1
84253,14573,1000000,0,1,1,1,1,1,1,1
84618,14938,1000000,0,1,1,1,1,1,0,1
84623,14943,1000000,0,1,1,1,1,1,0,0
84633,14953,1000000,0,1,1,1,1,1,0,1
84638,14958,1000000,0,1,1,1,1,1,1,0
84643,14963,1000000,0,1,1,1,1,1,1,1
84648,14968,1000000,0,1,1,1,1,1,0,0
84653,14973,1000000,0,1,1,1,1,1,0,1
84658,14978,1000000,0,1,1,1,1,1,1,0
84663,14983,1000000,0,1,1,1,1,1,1,1
84668,14988,1000000,0,1,1,1,1,1,0,0
84673,14993,1000000,0,1,1,1,1,1,0,1
84678,14998,1000000,0,1,1,1,1,1,0,0
84683,15003,1000000,0,1,1,1,1,1,0,1
84688,15008,1000000,0,1,1,1,1,1,1,0
84693,15013,1000000,0,1,1,1,1,1,1,1
84698,15018,1000000,0,1,1,1,1,1,0,0
84703,15023,1000000,0,1,1,1,1,1,0,1
84708,15028,1000000,0,1,1,1,1,1,0,0
84713,15033,1000000,0,1,1,1,1,1,0,1
84718,15038,1000000,0,1,1,1,1,1,1,0
84723,15043,1000000,0,1,1,1,1,1,1,1
84728,15048,1000000,0,1,1,1,1,1,0,0
84733,15053,1000000,0,1,1,1,1,1,0,1
84738,15058,1000000,0,1,1,1,1,1,0,0
84743,15063,1000000,0,1,1,1,1,1,0,1
84748,15068,1000000,0,1,1,1,1,1,0,0
84753,15073,1000000,0,1,1,1,1,1,0,1
84758,15078,1000000,0,1,1,1,1,1,0,0
84763,15083,1000000,0,1,1,1,1,1,0,1
84768,15088,1000000,0,1,1,1,1,1,0,0
84773,15093,1000000,0,1,1,1,1,1,0,1
84778,15098,1000000,0,1,1,1,1,1,0,0
84783,15103,1000000,0,1,1,1,1,1,0,1
84788,15108,1000000,0,1,1,1,1,1,0,0
84793,15113,1000000,0,1,1,1,1,1,0,1
84798,15118,1000000,0,1,1,1,1,1,0,0
84803,15123,1000000,0,1,1,1,1,1,0,1
84808,15128,1000000,0,1,1,1,1,1,0,0
84813,15133,1000000,0,1,1,1,1,1,0,1
84818,15138,1000000,0,1,1,1,1,1,0,0
84823,15143,1000000,0,1,1,1,1,1,0,1
84828,15148,1000000,0,1,1,1,1,1,0,0
84833,15153,1000000,0,1,1,1,1,1,0,1
84838,15158,1000000,0,1,1,1,1,1,0,0
84843,15163,1000000,0,1,1,1,1,1,0,1
84848,15168,1000000,0,1,1,1,1,1,0,0
84853,15173,1000000,0,1,1,1,1,1,0,1
84858,15178,1000000,0,1,1,1,1,1,0,0
84863,15183,1000000,0,1,1,1,1,1,0,1
84868,15188,1000000,0,1,1,1,1,1,1,0
84873,15193,1000000,0,1,1,1,1,1,1,1
84878,15198,1000000,0,1,1,1,1,1,1,0
84883,15203,1000000,0,1,1,1,1,1,1,1
84888,15208,1000000,0,1,1,1,1,1,0,0
84893,15213,1000000,0,1,1,1,1,1,0,1
84898,15218,1000000,0,1,1,1,1,1,0,0
84903,15223,1000000,0,1,1,1,1,1,0,1
84908,15228,1000000,0,1,1,1,1,1,1,1
89609,19929,1000000,0,1,1,0,1,1,1,1
89612,19932,1000000,0,1,1,1,1,1,1,1
89613,19933,1000000,0,1,1,0,1,1,1,1
89616,19936,1000000,0,1,0,0,1,1,1,1
89676,19996,1000000,0,1,0,0,0,1,1,1
89677,19997,1000000,0,1,0,0,1,1,1,1
89678,19998,1000000,0,1,0,0,0,1,1,1
89722,20042,1000000,0,0,0,0,0,1,1,1
89723,20043,1000000,0,1,0,0,0,1,1,1
89724,20044,1000000,0,0,0,0,0,1,1,1
89945,20265,1000000,0,0,0,0,0,0,1,1
89946,20266,1000000,0,0,0,0,0,1,1,1
89947,20267,1000000,0,0,0,0,0,0,1,1
89948,20268,1000000,0,0,0,0,0,1,1,1
89952,20272,1000000,0,0,0,0,0,0,1,1
89962,20282,1000000,0,0,0,0,0,1,1,1
89963,20283,1000000,0,0,0,0,0,0,1,1
95116,25436,1000000,0,0,0,0,0,1,1,1
95117,25437,1000000,0,0,0,0,0,0,1,1
95125,25445,1000000,0,0,0,0,0,1,1,1
95131,25451,1000000,0,0,0,0,0,0,1,1
95135,25455,1000000,0,0,0,0,0,1,1,1
95469,25789,1000000,0,1,0,0,0,1,1,1
95470,25790,1000000,0,0,0,0,0,1,1,1
95471,25791,1000000,0,1,0,0,0,1,1,1
95503,25823,1000000,0,1,1,0,1,1,1,1
95504,25824,1000000,0,1,0,0,0,1,1,1
95505,25825,1000000,0,1,1,0,1,1,1,1
95513,25833,1000000,0,1,0,0,1,1,1,1
95515,25835,1000000,0,1,1,0,1,1,1,1
95520,25840,1000000,0,1,1,1,1,1,1,1
95521,25841,1000000,0,1,1,0,1,1,1,1
95522,25842,1000000,0,1,1,1,1,1,1,1
95524,25844,1000000,0,1,1,0,1,1,1,1
95544,25864,1000000,0,1,1,1,1,1,1,1
95545,25865,1000000,0,1,1,0,1,1,1,1
95549,25869,1000000,0,1,1,1,1,1,1,1
95550,25870,1000000,0,1,1,0,1,1,1,1
95551,25871,1000000,0,1,1,1,1,1,1,1
109507,39827,1000000,0,1,1,0,1,1,1,1
109508,39828,1000000,0,1,1,1,1,1,1,1
109511,39831,1000000,0,1,1,0,1,1,1,1
109529,39849,1000000,0,1,0,0,1,1,1,1
109530,39850,1000000,0,1,1,0,1,1,1,1
109531,39851,1000000,0,1,0,0,1,1,1,1
109569,39889,1000000,0,1,0,0,0,1,1,1
109662,39982,1000000,0,0,0,0,0,1,1,1
109663,39983,1000000,0,1,0,0,0,1,1,1
109664,39984,1000000,0,0,0,0,0,1,1,1
109807,40127,1000000,0,0,0,0,0,0,1,1
109815,40135,1000000,0,0,0,0,0,1,1,1
109817,40137,1000000,0,0,0,0,0,0,1,1
115188,45508,1000000,0,0,0,0,0,1,1,1
115189,45509,1000000,0,0,0,0,0,0,1,1
115191,45511,1000000,0,0,0,0,0,1,1,1
115192,45512,1000000,0,0,0,0,0,0,1,1
115194,45514,1000000,0,0,0,0,0,1,1,1
115196,45516,1000000,0,0,0,0,0,0,1,1
115197,45517,1000000,0,0,0,0,0,1,1,1
115200,45520,1000000,0,0,0,0,0,0,1,1
115201,45521,1000000,0,0,0,0,0,1,1,1
115435,45755,1000000,0,1,0,0,0,1,1,1
115438,45758,1000000,0,0,0,0,0,1,1,1
115440,45760,1000000,0,1,0,0,0,1,1,1
115441,45761,1000000,0,0,0,0,0,1,1,1
115442,45762,1000000,0,1,0,0,0,1,1,1
115498,45818,1000000,0,1,1,0,0,1,1,1
115541,45861,1000000,0,1,1,0,1,1,1,1
115566,45886,1000000,0,1,1,1,1,1,1,1
115567,45887,1000000,0,1,1,0,1,1,1,1
115568,45888,1000000,0,1,1,1,1,1,1,1
115569,45889,1000000,0,1,1,0,1,1,1,1
115573,45893,1000000,0,1,1,1,1,1,1,1
129423,59743,1000000,0,1,1,0,1,1,1,1
129468,59788,1000000,0,1,0,0,0,1,1,1
129469,59789,1000000,0,1,1,0,0,1,1,1
129470,59790,1000000,0,1,0,0,0,1,1,1
129471,59791,1000000,0,1,1,0,0,1,1,1
129472,59792,1000000,0,1,1,0,1,1,1,1
129473,59793,1000000,0,1,1,0,0,1,1,1
129474,59794,1000000,0,1,1,0,1,1,1,1
129475,59795,1000000,0,1,0,0,0,1,1,1
129626,59946,1000000,0,0,0,0,0,1,1,1
129627,59947,1000000,0,1,0,0,0,1,1,1
129628,59948,1000000,0,0,0,0,0,1,1,1
129634,59954,1000000,0,1,0,0,0,1,1,1
129635,59955,1000000,0,0,0,0,0,1,1,1
129636,59956,1000000,0,1,0,0,0,1,1,1
129637,59957,1000000,0,0,0,0,0,1,1,1
129681,60001,1000000,0,0,0,0,0,0,1,1
129686,60006,1000000,0,0,0,0,0,1,1,1
129689,60009,1000000,0,0,0,0,0,0,1,1
135237,65557,1000000,0,0,0,0,0,1,1,1
135241,65561,1000000,0,0,0,0,0,0,1,1
135244,65564,1000000,0,0,0,0,0,1,1,1
135250,65570,1000000,0,0,0,0,0,0,1,1
135251,65571,1000000,0,0,0,0,0,1,1,1
135401,65721,1000000,0,1,0,0,0,1,1,1
135405,65725,1000000,0,0,0,0,0,1,1,1
135406,65726,1000000,0,1,0,0,0,1,1,1
135462,65782,1000000,0,1,1,0,0,1,1,1
135564,65884,1000000,0,1,1,1,1,1,1,1
135565,65885,1000000,0,1,1,0,1,1,1,1
135566,65886,1000000,0,1,1,1,1,1,1,1
135569,65889,1000000,0,1,1,0,0,1,1,1
135571,65891,1000000,0,1,1,1,1,1,1,1
135572,65892,1000000,0,1,1,0,0,1,1,1
135573,65893,1000000,0,1,1,1,1,1,1,1
135574,65894,1000000,0,1,1,0,0,1,1,1
135575,65895,1000000,0,1,1,1,1,1,1,1
149359,79679,1000000,0,1,1,0,1,1,1,1
149360,79680,1000000,0,1,1,1,1,1,1,1
149361,79681,1000000,0,1,1,0,1,1,1,1
149379,79699,1000000,0,1,1,0,0,1,1,1
149439,79759,1000000,0,1,0,0,0,1,1,1
149568,79888,1000000,0,1,0,0,0,0,1,1
149576,79896,1000000,0,1,0,0,0,1,1,1
149578,79898,1000000,0,1,0,0,0,0,1,1
149592,79912,1000000,0,0,0,0,0,0,1,1
149593,79913,1000000,0,1,0,0,0,0,1,1
149594,79914,1000000,0,0,0,0,0,0,1,1
155269,85589,1000000,0,0,0,0,0,1,1,1
155270,85590,1000000,0,0,0,0,0,0,1,1
155271,85591,1000000,0,0,0,0,0,1,1,1
155272,85592,1000000,0,0,0,0,0,0,1,1
155278,85598,1000000,0,0,0,0,0,1,1,1
155349,85669,1000000,0,1,0,0,0,1,1,1
155350,85670,1000000,0,0,0,0,0,1,1,1
155363,85683,1000000,0,1,0,0,0,1,1,1
155364,85684,1000000,0,0,0,0,0,1,1,1
155365,85685,1000000,0,1,0,0,0,1,1,1
155401,85721,1000000,0,1,1,0,0,1,1,1
155402,85722,1000000,0,1,0,0,0,1,1,1
155421,85741,1000000,0,1,1,0,0,1,1,1
155422,85742,1000000,0,1,0,0,0,1,1,1
155425,85745,1000000,0,1,1,0,0,1,1,1
155531,85851,1000000,0,1,1,1,0,1,1,1
155532,85852,1000000,0,1,1,0,0,1,1,1
155538,85858,1000000,0,1,1,1,0,1,1,1
155539,85859,1000000,0,1,1,0,0,1,1,1
155540,85860,1000000,0,1,1,1,0,1,1,1
155557,85877,1000000,0,1,1,1,1,1,1,1
155558,85878,1000000,0,1,1,1,0,1,1,1
155576,85896,1000000,0,1,1,1,1,1,1,1
155581,85901,1000000,0,1,1,1,0,1,1,1
155582,85902,1000000,0,1,1,1,1,1,1,1
169296,99616,1000000,0,1,1,1,0,1,1,1
169297,99617,1000000,0,1,1,1,1,1,1,1
169299,99619,1000000,0,1,1,1,0,1,1,1
169305,99625,1000000,0,1,1,1,1,1,1,1
169306,99626,1000000,0,1,1,1,0,1,1,1
169318,99638,1000000,0,1,1,0,0,1,1,1
169319,99639,1000000,0,1,1,1,0,1,1,1
169320,99640,1000000,0,1,1,0,0,1,1,1
169408,99728,1000000,0,1,0,0,0,1,1,1
169466,99786,1000000,0,1,0,0,0,0,1,1
169473,99793,1000000,0,1,0,0,0,1,1,1
169475,99795,1000000,0,1,0,0,0,0,1,1
169560,99880,1000000,0,0,0,0,0,0,1,1
169561,99881,1000000,0,1,0,0,0,0,1,1
169563,99883,1000000,0,0,0,0,0,0,1,1
169564,99884,1000000,0,1,0,0,0,0,1,1
169565,99885,1000000,0,0,0,0,0,0,1,1
175305,105625,1000000,0,0,0,0,0,1,1,1
175306,105626,1000000,0,0,0,0,0,0,1,1
175314,105634,1000000,0,0,0,0,0,1,1,1
175318,105638,1000000,0,0,0,0,0,0,1,1
175320,105640,1000000,0,0,0,0,0,1,1,1
175321,105641,1000000,0,0,0,0,0,0,1,1
175322,105642,1000000,0,0,0,0,0,1,1,1
175334,105654,1000000,0,1,0,0,0,1,1,1
175335,105655,1000000,0,0,0,0,0,1,1,1
175336,105656,1000000,0,1,0,0,0,1,1,1
175392,105712,1000000,0,1,1,0,0,1,1,1
175393,105713,1000000,0,1,0,0,0,1,1,1
175395,105715,1000000,0,1,1,0,0,1,1,1
175512,105832,1000000,0,1,1,1,0,1,1,1
175515,105835,1000000,0,1,1,0,0,1,1,1
175516,105836,1000000,0,1,1,1,0,1,1,1
175588,105908,1000000,0,1,1,1,1,1,1,1
175590,105910,1000000,0,1,1,1,0,1,1,1
175591,105911,1000000,0,1,1,1,1,1,1,1
189219,119539,1000000,0,1,1,1,0,1,1,1
189226,119546,1000000,0,1,1,1,1,1,1,1
189229,119549,1000000,0,1,1,1,0,1,1,1
189277,119597,1000000,0,1,1,0,0,1,1,1
189278,119598,1000000,0,1,1,1,0,1,1,1
189280,119600,1000000,0,1,1,0,0,1,1,1
189365,119685,1000000,0,1,1,0,0,0,1,1
189371,119691,1000000,0,1,1,0,0,1,1,1
189373,119693,1000000,0,1,1,0,0,0,1,1
189374,119694,1000000,0,1,0,0,0,0,1,1
189385,119705,1000000,0,1,0,0,0,1,1,1
189386,119706,1000000,0,1,0,0,0,0,1,1
189534,119854,1000000,0,0,0,0,0,0,1,1
195304,125624,1000000,0,1,0,0,0,0,1,1
195340,125660,1000000,0,1,0,0,0,1,1,1
195341,125661,1000000,0,1,0,0,0,0,1,1
195347,125667,1000000,0,1,0,0,0,1,1,1
195350,125670,1000000,0,1,0,0,0,0,1,1
195355,125675,1000000,0,1,0,0,0,1,1,1
195356,125676,1000000,0,1,1,0,0,1,1,1
195358,125678,1000000,0,1,0,0,0,1,1,1
195359,125679,1000000,0,1,1,0,0,1,1,1
195365,125685,1000000,0,1,1,0,0,0,1,1
195366,125686,1000000,0,1,1,0,0,1,1,1
195477,125797,1000000,0,1,1,1,0,1,1,1
195483,125803,1000000,0,1,1,0,0,1,1,1
195484,125804,1000000,0,1,1,1,0,1,1,1
195600,125920,1000000,0,1,1,1,1,1,1,1
209144,139464,1000000,0,1,1,1,0,1,1,1
209249,139569,1000000,0,1,1,0,0,1,1,1
209250,139570,1000000,0,1,1,1,0,1,1,1
209251,139571,1000000,0,1,1,0,0,1,1,1
209262,139582,1000000,0,1,1,0,0,0,1,1
209263,139583,1000000,0,1,1,0,0,1,1,1
209268,139588,1000000,0,1,1,0,0,0,1,1
209269,139589,1000000,0,1,1,0,0,1,1,1
209270,139590,1000000,0,1,1,0,0,0,1,1
209343,139663,1000000,0,1,0,0,0,0,1,1
209499,139819,1000000,0,0,0,0,0,0,1,1
209500,139820,1000000,0,1,0,0,0,0,1,1
209501,139821,1000000,0,0,0,0,0,0,1,1
209503,139823,1000000,0,1,0,0,0,0,1,1
209504,139824,1000000,0,0,0,0,0,0,1,1
215270,145590,1000000,0,1,0,0,0,0,1,1
215325,145645,1000000,0,1,1,0,0,0,1,1
215326,145646,1000000,0,1,0,0,0,0,1,1
215327,145647,1000000,0,1,1,0,0,0,1,1
215328,145648,1000000,0,1,0,0,0,0,1,1
215329,145649,1000000,0,1,1,0,0,0,1,1
215331,145651,1000000,0,1,0,0,0,0,1,1
215332,145652,1000000,0,1,1,0,0,0,1,1
215381,145701,1000000,0,1,1,0,0,1,1,1
215382,145702,1000000,0,1,1,0,0,0,1,1
215383,145703,1000000,0,1,1,0,0,1,1,1
215384,145704,1000000,0,1,1,0,0,0,1,1
215385,145705,1000000,0,1,1,0,0,1,1,1
215387,145707,1000000,0,1,1,0,0,0,1,1
215388,145708,1000000,0,1,1,0,0,1,1,1
215392,145712,1000000,0,1,1,0,0,0,1,1
215393,145713,1000000,0,1,1,0,0,1,1,1
215444,145764,1000000,0,1,1,1,0,1,1,1
215447,145767,1000000,0,1,1,0,0,1,1,1
215448,145768,1000000,0,1,1,1,0,1,1,1
215606,145926,1000000,0,1,1,1,1,1,1,1
215612,145932,1000000,0,1,1,1,0,1,1,1
215613,145933,1000000,0,1,1,1,1,1,1,1
229075,159395,1000000,0,1,1,1,0,1,1,1
229171,159491,1000000,0,1,1,1,0,0,1,1
229178,159498,1000000,0,1,1,1,0,1,1,1
229180,159500,1000000,0,1,1,1,0,0,1,1
229218,159538,1000000,0,1,1,0,0,0,1,1
229219,159539,1000000,0,1,1,1,0,0,1,1
229220,159540,1000000,0,1,1,0,0,0,1,1
229311,159631,1000000,0,1,0,0,0,0,1,1
229464,159784,1000000,0,0,0,0,0,0,1,1
229465,159785,1000000,0,1,0,0,0,0,1,1
229466,159786,1000000,0,0,0,0,0,0,1,1
229475,159795,1000000,0,1,0,0,0,0,1,1
229476,159796,1000000,0,0,0,0,0,0,1,1
235235,165555,1000000,0,1,0,0,0,0,1,1
235242,165562,1000000,0,0,0,0,0,0,1,1
235243,165563,1000000,0,1,0,0,0,0,1,1
235291,165611,1000000,0,1,1,0,0,0,1,1
235292,165612,1000000,0,1,0,0,0,0,1,1
235293,165613,1000000,0,1,1,0,0,0,1,1
235405,165725,1000000,0,1,1,0,0,1,1,1
235406,165726,1000000,0,1,1,0,0,0,1,1
235407,165727,1000000,0,1,1,1,0,1,1,1
235408,165728,1000000,0,1,1,0,0,1,1,1
235409,165729,1000000,0,1,1,0,0,0,1,1
235414,165734,1000000,0,1,1,1,0,1,1,1
235419,165739,1000000,0,1,1,1,0,0,1,1
235420,165740,1000000,0,1,1,1,0,1,1,1
235606,165926,1000000,0,1,1,1,1,1,1,1
235607,165927,1000000,0,1,1,1,0,1,1,1
235608,165928,1000000,0,1,1,1,1,1,1,1
235609,165929,1000000,0,1,1,1,0,1,1,1
235611,165931,1000000,0,1,1,1,1,1,1,1
249007,179327,1000000,0,1,1,1,0,1,1,1
249008,179328,1000000,0,1,1,1,1,1,1,1
249009,179329,1000000,0,1,1,1,0,1,1,1
249017,179337,1000000,0,1,1,1,1,1,1,1
249019,179339,1000000,0,1,1,1,0,1,1,1
249080,179400,1000000,0,1,1,1,0,0,1,1
249085,179405,1000000,0,1,1,1,0,1,1,1
249086,179406,1000000,0,1,1,1,0,0,1,1
249187,179507,1000000,0,1,1,0,0,0,1,1
249188,179508,1000000,0,1,1,1,0,0,1,1
249189,179509,1000000,0,1,1,0,0,0,1,1
249283,179603,1000000,0,1,0,0,0,0,1,1
249433,179753,1000000,0,0,0,0,0,0,1,1
249434,179754,1000000,0,1,0,0,0,0,1,1
249436,179756,1000000,0,0,0,0,0,0,1,1
255202,185522,1000000,0,1,0,0,0,0,1,1
255259,185579,1000000,0,1,1,0,0,0,1,1
255377,185697,1000000,0,1,1,1,0,0,1,1
255431,185751,1000000,0,1,1,1,0,1,1,1
255432,185752,1000000,0,1,1,1,0,0,1,1
255433,185753,1000000,0,1,1,1,0,1,1,1
255587,185907,1000000,0,1,1,1,1,1,1,1
255593,185913,1000000,0,1,1,1,0,1,1,1
255594,185914,1000000,0,1,1,1,1,1,1,1
268965,199285,1000000,0,1,1,1,0,1,1,1
268992,199312,1000000,0,1,1,1,0,0,1,1
268999,199319,1000000,0,1,1,1,0,1,1,1
269003,199323,1000000,0,1,1,1,0,0,1,1
269153,199473,1000000,0,1,1,0,0,0,1,1
269154,199474,1000000,0,1,1,1,0,0,1,1
269157,199477,1000000,0,1,1,0,0,0,1,1
269158,199478,1000000,0,1,1,1,0,0,1,1
269159,199479,1000000,0,1,1,0,0,0,1,1
269249,199569,1000000,0,1,0,0,0,0,1,1
269250,199570,1000000,0,1,1,0,0,0,1,1
269251,199571,1000000,0,1,0,0,0,0,1,1
269399,199719,1000000,0,0,0,0,0,0,1,1
269405,199725,1000000,0,1,0,0,0,0,1,1
269406,199726,1000000,0,0,0,0,0,0,1,1
275170,205490,1000000,0,1,0,0,0,0,1,1
275174,205494,1000000,0,0,0,0,0,0,1,1
275175,205495,1000000,0,1,0,0,0,0,1,1
275176,205496,1000000,0,0,0,0,0,0,1,1
275177,205497,1000000,0,1,0,0,0,0,1,1
275224,205544,1000000,0,1,1,0,0,0,1,1
275227,205547,1000000,0,1,0,0,0,0,1,1
275228,205548,1000000,0,1,1,0,0,0,1,1
275342,205662,1000000,0,1,1,1,0,0,1,1
275343,205663,1000000,0,1,1,0,0,0,1,1
275344,205664,1000000,0,1,1,1,0,0,1,1
275346,205666,1000000,0,1,1,0,0,0,1,1
275347,205667,1000000,0,1,1,1,0,0,1,1
275441,205761,1000000,0,1,1,1,0,1,1,1
275560,205880,1000000,0,1,1,1,1,1,1,1
275567,205887,1000000,0,1,1,1,0,1,1,1
275568,205888,1000000,0,1,1,1,1,1,1,1
288910,219230,1000000,0,1,1,1,1,0,1,1
288911,219231,1000000,0,1,1,1,1,1,1,1
288913,219233,1000000,0,1,1,1,1,0,1,1
288919,219239,1000000,0,1,1,1,1,1,1,1
288921,219241,1000000,0,1,1,1,1,0,1,1
288922,219242,1000000,0,1,1,1,1,1,1,1
288923,219243,1000000,0,1,1,1,0,0,1,1
288931,219251,1000000,0,1,1,1,1,0,1,1
288932,219252,1000000,0,1,1,1,1,1,1,1
288934,219254,1000000,0,1,1,1,0,0,1,1
289122,219442,1000000,0,1,1,0,0,0,1,1
289123,219443,1000000,0,1,1,1,0,0,1,1
289124,219444,1000000,0,1,1,0,0,0,1,1
289213,219533,1000000,0,1,0,0,0,0,1,1
289214,219534,1000000,0,1,1,0,0,0,1,1
289216,219536,1000000,0,1,0,0,0,0,1,1
289217,219537,1000000,0,1,1,0,0,0,1,1
289218,219538,1000000,0,1,0,0,0,0,1,1
289373,219693,1000000,0,0,0,0,0,0,1,1
289374,219694,1000000,0,1,0,0,0,0,1,1
289375,219695,1000000,0,0,0,0,0,0,1,1
295137,225457,1000000,0,1,0,0,0,0,1,1
295193,225513,1000000,0,1,1,0,0,0,1,1
295194,225514,1000000,0,1,0,0,0,0,1,1
295195,225515,1000000,0,1,1,0,0,0,1,1
295306,225626,1000000,0,1,1,1,0,0,1,1
295455,225775,1000000,0,1,1,1,0,1,1,1
295526,225846,1000000,0,1,1,1,1,1,1,1
295530,225850,1000000,0,1,1,1,0,1,1,1
295531,225851,1000000,0,1,1,1,1,1,1,1
295533,225853,1000000,0,1,1,1,0,1,1,1
295534,225854,1000000,0,1,1,1,1,1,1,1
308831,239151,1000000,0,1,1,1,1,0,1,1
308839,239159,1000000,0,1,1,1,1,1,1,1
308841,239161,1000000,0,1,1,1,1,0,1,1
308889,239209,1000000,0,1,1,1,0,0,1,1
308890,239210,1000000,0,1,1,1,1,0,1,1
308891,239211,1000000,0,1,1,1,0,0,1,1
309092,239412,1000000,0,1,1,0,0,0,1,1
309181,239501,1000000,0,1,0,0,0,0,1,1
309331,239651,1000000,0,0,0,0,0,0,1,1
309333,239653,1000000,0,1,0,0,0,0,1,1
309334,239654,1000000,0,0,0,0,0,0,1,1
309335,239655,1000000,0,1,0,0,0,0,1,1
309336,239656,1000000,0,0,0,0,0,0,1,1
309338,239658,1000000,0,1,0,0,0,0,1,1
309339,239659,1000000,0,0,0,0,0,0,1,1
315103,245423,1000000,0,1,0,0,0,0,1,1
315105,245425,1000000,0,0,0,0,0,0,1,1
315106,245426,1000000,0,1,0,0,0,0,1,1
315159,245479,1000000,0,1,1,0,0,0,1,1
315271,245591,1000000,0,1,1,1,0,0,1,1
315466,245786,1000000,0,1,1,1,0,1,1,1
315470,245790,1000000,0,1,1,1,0,0,1,1
315473,245793,1000000,0,1,1,1,0,1,1,1
315493,245813,1000000,0,1,1,1,1,1,1,1
315494,245814,1000000,0,1,1,1,0,1,1,1
315495,245815,1000000,0,1,1,1,1,1,1,1
315496,245816,1000000,0,1,1,1,0,1,1,1
315497,245817,1000000,0,1,1,1,1,1,1,1
328752,259072,1000000,0,1,1,1,1,0,1,1
328753,259073,1000000,0,1,1,1,1,1,1,1
328757,259077,1000000,0,1,1,1,1,0,1,1
328856,259176,1000000,0,1,1,1,0,0,1,1
329058,259378,1000000,0,1,1,0,0,0,1,1
329148,259468,1000000,0,1,0,0,0,0,1,1
329149,259469,1000000,0,1,1,0,0,0,1,1
329150,259470,1000000,0,1,0,0,0,0,1,1
329300,259620,1000000,0,0,0,0,0,0,1,1
335072,265392,1000000,0,1,0,0,0,0,1,1
335073,265393,1000000,0,0,0,0,0,0,1,1
335074,265394,1000000,0,1,0,0,0,0,1,1
335125,265445,1000000,0,1,1,0,0,0,1,1
335126,265446,1000000,0,1,0,0,0,0,1,1
335127,265447,1000000,0,1,1,0,0,0,1,1
335131,265451,1000000,0,1,0,0,0,0,1,1
335132,265452,1000000,0,1,1,0,0,0,1,1
335238,265558,1000000,0,1,1,1,0,0,1,1
335240,265560,1000000,0,1,1,0,0,0,1,1
335241,265561,1000000,0,1,1,1,0,0,1,1
335242,265562,1000000,0,1,1,0,0,0,1,1
335243,265563,1000000,0,1,1,1,0,0,1,1
335461,265781,1000000,0,1,1,1,1,1,1,1
335462,265782,1000000,0,1,1,1,1,0,1,1
335471,265791,1000000,0,1,1,1,1,1,1,1
335473,265793,1000000,0,1,1,1,1,0,1,1
335480,265800,1000000,0,1,1,1,1,1,1,1
348681,279001,1000000,0,1,1,1,1,0,1,1
348689,279009,1000000,0,1,1,1,1,1,1,1
348690,279010,1000000,0,1,1,1,1,0,1,1
348824,279144,1000000,0,1,1,1,0,0,1,1
349028,279348,1000000,0,1,1,0,0,0,1,1
349114,279434,1000000,0,1,0,0,0,0,1,1
349271,279591,1000000,0,0,0,0,0,0,1,1
355033,285353,1000000,0,1,0,0,0,0,1,1
355089,285409,1000000,0,1,1,0,0,0,1,1
355093,285413,1000000,0,1,0,0,0,0,1,1
355094,285414,1000000,0,1,1,0,0,0,1,1
355205,285525,1000000,0,1,1,1,0,0,1,1
355206,285526,1000000,0,1,1,0,0,0,1,1
355207,285527,1000000,0,1,1,1,0,0,1,1
355426,285746,1000000,0,1,1,1,1,0,1,1
355432,285752,1000000,0,1,1,1,0,0,1,1
355433,285753,1000000,0,1,1,1,1,0,1,1
355488,285808,1000000,0,1,1,1,1,1,1,1
368604,298924,1000000,0,1,1,1,1,0,1,1
368605,298925,1000000,0,1,1,1,1,1,1,1
368608,298928,1000000,0,1,1,1,1,0,1,1
368610,298930,1000000,0,1,1,1,1,1,1,1
368611,298931,1000000,0,1,1,1,1,0,1,1
368612,298932,1000000,0,1,1,1,1,1,1,1
368613,298933,1000000,0,1,1,1,1,0,1,1
368790,299110,1000000,0,1,1,1,0,0,1,1
368791,299111,1000000,0,1,1,1,1,0,1,1
368792,299112,1000000,0,1,1,1,0,0,1,1
368794,299114,1000000,0,1,1,1,1,0,1,1
368795,299115,1000000,0,1,1,1,0,0,1,1
368991,299311,1000000,0,1,1,0,0,0,1,1
368992,299312,1000000,0,1,1,1,0,0,1,1
368993,299313,1000000,0,1,1,0,0,0,1,1
369083,299403,1000000,0,1,0,0,0,0,1,1
369231,299551,1000000,0,0,0,0,0,0,1,1
369232,299552,1000000,0,1,0,0,0,0,1,1
369233,299553,1000000,0,0,0,0,0,0,1,1
369234,299554,1000000,0,1,0,0,0,0,1,1
369236,299556,1000000,0,0,0,0,0,0,1,1
369237,299557,1000000,0,1,0,0,0,0,1,1
369238,299558,1000000,0,0,0,0,0,0,1,1
369239,299559,1000000,0,1,0,0,0,0,1,1
369240,299560,1000000,0,0,0,0,0,0,1,1
375002,305322,1000000,0,1,0,0,0,0,1,1
